id,Município,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
410680,Cruz Machado,0,0,0,0,0,0,0,0,0,0,0,
410657,Cruzeiro do Iguaçu,0,0,0,234,0,0,0,0,0,229,0,
410660,Cruzeiro do Oeste,0,0,48,0,0,98,0,0,0,94,47,
410670,Cruzeiro do Sul,445,218,219,0,0,0,0,43,216,0,216,
410685,Cruzmaltina,0,0,32,0,0,0,0,0,0,0,0,
410690,Curitiba,0,0,2,3,0,0,0,0,0,1,0,
410700,Curiúva,7,67,0,0,0,0,0,0,0,0,0,
410715,Diamante D'Oeste,0,196,0,0,0,0,0,0,0,0,0,
410710,Diamante do Norte,0,0,0,0,0,0,0,0,0,0,0,
410712,Diamante do Sul,0,264,0,0,0,0,0,0,0,0,0,
410720,Dois Vizinhos,0,0,0,28,0,0,0,0,0,0,251,
410725,Douradina,0,0,0,0,0,0,0,123,0,0,118,
410730,Doutor Camargo,107,2951,226,343,0,1028,0,1822,1158,495,1153,
412863,Doutor Ulysses,504,326,651,349,0,176,0,0,172,0,0,
410740,Enéas Marques,0,0,0,0,0,165,0,0,0,0,0,
410750,Engenheiro Beltrão,72,35,35,216,0,216,0,839,559,7,14,
410753,Entre Rios do Oeste,0,0,0,0,0,0,0,235,0,0,0,
410752,Esperança Nova,0,0,0,0,0,0,0,0,0,0,0,
410754,Espigão Alto do Iguaçu,0,0,0,0,0,0,0,0,0,445,0,
410755,Farol,0,0,0,0,0,0,0,0,0,0,0,
410760,Faxinal,64,0,0,0,0,0,0,59,58,0,0,
410765,Fazenda Rio Grande,0,0,0,0,0,12,0,0,0,0,0,
410770,Fênix,0,199,0,0,0,0,0,0,0,0,0,
410773,Fernandes Pinheiro,0,0,0,0,0,0,0,0,0,0,0,
410775,Figueira,0,0,0,0,0,0,0,0,0,0,0,
410785,Flor da Serra do Sul,0,0,0,0,0,0,0,0,0,0,0,
410780,Floraí,0,0,194,0,0,199,0,0,0,0,0,
410790,Floresta,0,742,185,0,0,33,0,625,0,0,0,
410800,Florestópolis,0,0,0,0,0,0,0,0,0,9,0,
410810,Flórida,0,0,0,0,0,0,0,0,0,0,0,
410820,Formosa do Oeste,133,0,0,0,0,0,0,0,0,0,0,
410830,Foz do Iguaçu,6,41,18,0,0,27,4,4,57,19,3,
410845,Foz do Jordão,0,0,0,0,0,0,0,0,0,0,0,
410832,Francisco Alves,0,0,157,0,0,0,0,0,0,0,0,
410840,Francisco Beltrão,0,13,0,0,0,0,0,35,12,34,0,
410850,General Carneiro,0,0,0,0,0,0,0,0,0,0,0,
410855,Godoy Moreira,0,0,0,0,0,0,0,0,0,0,0,
410860,Goioerê,0,34,0,0,0,0,0,0,0,0,0,
410865,Goioxim,125,0,0,0,0,0,0,0,0,0,0,
410870,Grandes Rios,262,127,128,0,0,0,0,467,0,0,0,
410880,Guaíra,105,68,34,0,0,32,0,93,215,214,0,
410890,Guairaçá,0,0,0,0,0,0,0,0,0,152,0,
410895,Guamiranga,397,0,0,0,0,0,0,0,0,0,0,
410900,Guapirama,0,0,0,0,0,0,0,0,0,0,0,
410910,Guaporema,0,444,889,0,0,0,0,437,0,0,0,
410920,Guaraci,0,0,0,0,0,0,0,0,0,0,0,
410930,Guaraniaçu,63,0,62,0,0,0,0,0,0,0,0,
410940,Guarapuava,0,0,0,12,0,6,0,0,0,0,0,
410950,Guaraqueçaba,0,0,0,0,0,0,0,0,0,0,126,
410960,Guaratuba,0,0,0,0,0,0,29,0,0,0,0,
410965,Honório Serpa,0,0,0,0,0,0,0,0,0,0,0,
410970,Ibaiti,0,69,68,104,0,34,0,23,98,0,0,
410975,Ibema,0,163,0,0,0,0,0,0,0,0,0,
410980,Ibiporã,66,43,42,0,0,0,0,0,134,0,0,
410990,Icaraíma,0,1493,968,0,0,1155,0,344,3356,35,0,
411000,Iguaraçu,0,0,0,0,0,0,0,0,0,0,0,
411005,Iguatu,0,0,0,0,0,0,0,0,0,0,0,
411007,Imbaú,0,0,0,0,0,0,0,0,0,0,0,
411010,Imbituva,0,0,0,0,0,0,0,0,0,0,0,
411020,Inácio Martins,0,0,0,0,0,0,0,0,0,0,0,
411030,Inajá,0,0,0,0,0,0,0,0,0,0,0,
411040,Indianópolis,242,705,235,0,0,0,0,0,0,445,0,
411050,Ipiranga,0,0,0,0,0,0,0,0,0,0,0,
411060,Iporã,0,0,0,0,0,0,0,0,0,0,68,
411065,Iracema do Oeste,0,0,0,388,0,0,0,0,0,0,0,
411070,Irati,0,0,0,0,0,0,0,0,0,0,0,
411080,Iretama,0,174,0,94,0,19,0,93,0,0,0,
411090,Itaguajé,0,0,0,0,0,0,0,0,0,0,0,
411095,Itaipulândia,0,0,0,0,0,0,0,0,0,0,0,
411100,Itambaracá,721,421,14,444,0,894,0,0,0,146,293,
411110,Itambé,0,165,0,0,0,167,0,0,161,161,0,
411120,Itapejara d'Oeste,0,0,0,0,0,0,0,0,87,0,0,
411125,Itaperuçu,0,0,85,0,0,0,0,0,15,74,0,
411130,Itaúna do Sul,0,0,0,0,0,0,0,0,0,0,0,
411140,Ivaí,0,0,0,0,0,0,0,0,0,0,72,
411150,Ivaiporã,64,0,31,31,0,126,0,0,0,61,0,
411155,Ivaté,0,122,0,0,0,0,0,0,0,0,123,
411160,Ivatuba,1842,3227,1436,266,0,0,0,4403,6873,1242,1852,
411170,Jaboti,0,381,377,0,0,0,0,0,0,0,0,
411180,Jacarezinho,0,25,0,51,0,0,0,0,0,0,0,
411190,Jaguapitã,0,0,0,0,0,0,0,0,0,0,0,
411200,Jaguariaíva,0,0,3,0,0,0,0,0,0,0,0,
411210,Jandaia do Sul,51,5,149,49,0,0,0,0,47,47,0,
411220,Janiópolis,0,0,0,0,0,0,0,0,0,0,0,
411230,Japira,0,0,0,204,204,0,0,197,0,0,197,
411240,Japurá,1697,1747,1847,351,0,2076,0,110,655,325,215,
411250,Jardim Alegre,0,0,0,0,0,0,0,163,164,165,0,
411260,Jardim Olinda,0,0,669,0,0,0,0,0,0,0,0,
411270,Jataizinho,267,86,86,0,0,0,0,0,24,0,0,
411275,Jesuítas,0,112,0,222,0,0,0,0,0,0,0,
411280,Joaquim Távora,0,0,0,0,0,0,0,0,0,0,0,
411290,Jundiaí do Sul,0,0,0,0,0,0,0,0,0,0,0,
411295,Juranda,0,0,0,0,0,0,0,0,13,0,0,
411300,Jussara,2299,432,2564,3024,0,4507,0,202,359,429,185,
411310,Kaloré,0,0,0,0,0,0,0,0,0,0,0,
411320,Lapa,0,0,23,0,0,0,0,0,0,0,0,
411325,Laranjal,0,0,0,0,0,0,0,0,0,0,0,
411330,Laranjeiras do Sul,0,0,0,0,0,0,0,0,0,0,0,
411340,Leópolis,0,0,0,0,0,0,0,0,0,0,0,
411342,Lidianópolis,243,0,0,0,0,519,0,0,0,0,0,
411345,Lindoeste,184,0,185,0,0,0,0,381,0,0,0,
411350,Loanda,0,0,0,0,0,0,0,45,0,0,44,
411360,Lobato,0,457,0,0,0,0,0,215,0,0,0,
411370,Londrina,48,55,41,14,0,29,0,18,22,25,2,
411373,Luiziana,0,0,0,273,0,0,0,0,0,0,0,
411375,Lunardelli,197,0,0,0,0,59,0,0,0,0,0,
411380,Lupionópolis,0,0,0,0,0,0,0,0,0,0,0,
411390,Mallet,0,0,0,0,0,0,0,0,0,0,0,
411400,Mamborê,0,0,0,0,0,145,0,0,0,0,0,
411410,Mandaguaçu,11,262,208,0,0,148,0,14,231,0,0,
411420,Mandaguari,0,121,242,0,0,61,0,0,87,0,0,
411430,Mandirituba,0,0,0,0,0,0,0,0,0,0,0,
411435,Manfrinópolis,0,0,0,0,0,0,0,0,0,344,35,
411440,Mangueirinha,0,0,0,0,0,0,0,0,0,0,0,
411450,Manoel Ribas,0,0,0,0,0,0,0,0,0,73,0,
411460,Marechal Cândido Rondon,0,0,0,85,0,0,0,4,0,19,0,
411470,Maria Helena,166,0,0,0,0,0,0,0,167,0,0,
411480,Marialva,33,32,32,31,0,0,0,0,145,29,0,
411490,Marilândia do Sul,0,218,0,113,0,0,0,0,0,0,0,
411500,Marilena,153,0,0,0,0,145,0,0,0,0,0,
411510,Mariluz,0,92,0,98,0,0,0,95,285,0,0,
411520,Maringá,25,6,12,11,3,19,5,31,3,4,12,
411530,Mariópolis,0,0,0,0,0,0,0,152,0,0,0,
411535,Maripá,0,0,0,0,0,0,0,0,0,0,0,
411540,Marmeleiro,76,0,0,72,0,0,0,0,0,483,0,
411545,Marquinho,0,0,0,0,0,0,0,0,0,0,0,
411550,Marumbi,0,238,0,0,0,0,0,0,21,0,0,
411560,Matelândia,0,0,0,0,0,0,0,0,0,57,0,
411570,Matinhos,0,0,0,0,0,0,0,0,0,0,0,
411573,Mato Rico,0,0,0,0,0,0,0,0,0,0,0,
411575,Mauá da Serra,0,0,0,0,0,0,0,0,103,0,0,
411580,Medianeira,0,25,0,0,0,0,0,22,0,0,0,
411585,Mercedes,0,0,0,0,0,0,0,0,0,0,0,
411590,Mirador,0,0,0,0,0,0,0,0,0,43,0,
411600,Miraselva,527,0,0,0,0,0,0,1058,0,0,0,
411605,Missal,0,0,0,0,0,0,0,0,92,0,92,
411610,Moreira Sales,0,0,0,0,0,8,0,0,0,0,0,
411620,Morretes,0,0,0,0,0,0,0,0,0,0,0,
411630,Munhoz de Melo,0,0,0,0,0,539,0,0,0,0,0,
411640,Nossa Senhora das Graças,256,0,0,0,0,0,0,0,0,0,0,
411650,Nova Aliança do Ivaí,0,0,0,0,0,0,0,0,0,0,0,
411660,Nova América da Colina,0,0,0,0,0,0,0,0,0,0,0,
411670,Nova Aurora,0,85,0,0,0,0,0,0,0,0,0,
411680,Nova Cantu,0,0,0,0,0,0,0,0,0,0,0,
411690,Nova Esperança,39,0,0,75,0,37,0,36,108,36,36,
411695,Nova Esperança do Sudoeste,0,0,0,0,0,0,0,0,0,0,0,
411700,Nova Fátima,0,0,0,0,0,123,0,0,0,0,0,
411705,Nova Laranjeiras,0,86,0,0,0,0,0,0,0,0,0,
411710,Nova Londrina,79,0,0,0,0,0,0,0,0,0,0,
411720,Nova Olímpia,0,0,185,0,0,181,0,0,173,0,0,
411725,Nova Prata do Iguaçu,0,0,0,0,0,96,0,0,0,93,0,
411721,Nova Santa Bárbara,0,253,0,0,0,0,0,0,0,0,0,
411722,Nova Santa Rosa,0,0,0,0,0,0,0,0,0,0,0,
411727,Nova Tebas,0,0,121,0,0,141,0,0,0,0,154,
411729,Novo Itacolomi,0,71,356,354,0,0,0,0,0,0,0,
411730,Ortigueira,0,4,0,0,0,43,0,85,43,0,0,
411740,Ourizona,303,0,0,0,0,0,0,0,0,0,0,
411745,Ouro Verde do Oeste,0,0,0,0,0,0,0,0,0,0,0,
411750,Paiçandu,0,28,136,56,0,27,0,103,76,25,5,
411760,Palmas,0,0,0,0,0,0,0,0,0,0,2,
411770,Palmeira,0,0,0,0,0,0,0,0,0,0,0,
411780,Palmital,0,0,0,0,0,0,0,0,0,0,0,
411790,Palotina,0,0,0,0,0,69,0,0,0,0,0,
411800,Paraíso do Norte,0,85,0,85,0,0,0,0,461,76,0,
411810,Paranacity,0,203,0,0,0,0,0,0,9,0,0,
411820,Paranaguá,0,7,0,7,0,0,0,0,0,0,0,
411830,Paranapoema,0,0,0,0,0,0,0,0,0,0,0,
411840,Paranavaí,13,0,0,0,0,12,0,0,12,0,0,
411845,Pato Bragado,0,0,0,0,0,0,0,0,0,0,0,
411850,Pato Branco,0,0,0,0,0,0,0,0,13,0,0,
411860,Paula Freitas,0,0,0,0,0,0,0,0,0,0,0,
411870,Paulo Frontin,0,0,0,0,0,0,0,0,0,0,0,
411880,Peabiru,0,75,0,0,0,0,0,354,141,0,7,
411885,Perobal,0,0,0,0,0,0,0,0,50,0,0,
411890,Pérola,0,104,103,0,0,97,0,0,0,0,0,
411900,Pérola d'Oeste,0,0,139,0,0,0,0,0,0,0,15,
411910,Piên,0,0,0,0,0,0,0,0,0,0,0,
411915,Pinhais,0,0,0,0,0,0,0,0,16,0,0,
411925,Pinhal de São Bento,0,0,0,0,0,0,0,0,0,0,0,
411920,Pinhalão,0,166,333,161,0,483,0,156,311,0,0,
411930,Pinhão,0,0,0,0,0,0,0,0,0,0,0,
411940,Piraí do Sul,0,0,0,0,0,0,0,0,0,0,0,
411950,Piraquara,0,0,0,0,0,0,0,0,0,0,0,
411960,Pitanga,0,0,0,0,0,0,0,0,0,31,0,
411965,Pitangueiras,0,0,354,0,0,0,0,0,0,0,0,
411970,Planaltina do Paraná,0,0,0,0,0,0,0,235,0,0,0,
411980,Planalto,0,0,0,0,0,0,0,72,0,0,0,
411990,Ponta Grossa,3,0,0,0,0,0,0,0,0,0,0,
411995,Pontal do Paraná,0,0,0,0,0,0,0,0,0,0,0,
412000,Porecatu,0,0,0,0,0,0,0,71,0,72,0,
412010,Porto Amazonas,0,0,0,0,0,0,0,0,0,0,0,
412015,Porto Barreiro,0,0,0,0,0,0,0,0,0,0,0,
412020,Porto Rico,0,396,0,0,0,0,0,767,767,383,0,
412030,Porto Vitória,0,0,0,0,0,0,0,0,0,0,0,
412033,Prado Ferreira,299,0,0,0,0,288,0,0,0,0,0,
412035,Pranchita,0,0,0,0,0,0,0,0,0,0,0,
412040,Presidente Castelo Branco,0,0,0,0,0,0,0,0,389,0,0,
412050,Primeiro de Maio,93,0,0,0,0,0,0,0,89,0,0,
412060,Prudentópolis,41,59,0,0,0,0,0,0,19,0,38,
412065,Quarto Centenário,0,0,0,0,0,0,0,0,0,0,0,
412070,Quatiguá,0,0,0,0,0,0,0,0,0,0,0,
412080,Quatro Barras,0,0,0,0,0,0,0,0,0,0,44,
412085,Quatro Pontes,0,0,0,0,0,0,0,0,0,249,0,
412090,Quedas do Iguaçu,0,0,0,0,0,0,0,0,0,0,0,
412100,Querência do Norte,85,82,0,0,0,0,0,164,245,81,81,
412110,Quinta do Sol,0,0,0,0,0,0,0,0,201,0,0,
412120,Quitandinha,0,0,0,0,0,0,0,0,0,0,0,
412125,Ramilândia,0,0,0,0,0,0,0,0,0,0,0,
412130,Rancho Alegre,0,0,0,253,0,0,0,0,0,0,0,
412135,Rancho Alegre D'Oeste,0,0,0,0,0,0,0,0,0,0,0,
412140,Realeza,0,0,0,0,0,0,0,118,0,0,117,
412150,Rebouças,0,0,0,0,0,0,0,0,0,0,0,
412160,Renascença,0,0,0,0,0,0,0,0,0,0,0,
412170,Reserva,0,0,0,0,0,0,0,0,0,0,0,
412175,Reserva do Iguaçu,0,0,0,0,0,0,0,0,0,0,0,
412180,Ribeirão Claro,0,0,0,0,0,0,0,0,0,0,0,
412190,Ribeirão do Pinhal,0,0,74,0,0,75,0,0,0,0,0,
412200,Rio Azul,0,0,0,0,0,0,0,0,0,0,0,
412210,Rio Bom,0,0,304,30,0,303,0,0,893,0,0,
412215,Rio Bonito do Iguaçu,69,0,0,0,0,0,0,0,148,74,0,
412217,Rio Branco do Ivaí,0,0,0,0,0,0,0,0,0,0,0,
412220,Rio Branco do Sul,32,0,3,33,0,0,0,0,0,0,123,
412230,Rio Negro,0,0,0,0,0,0,0,0,0,0,0,
412240,Rolândia,56,108,18,17,0,0,0,32,16,0,0,
412250,Roncador,0,0,0,0,0,0,0,0,0,0,0,
412260,Rondon,332,107,0,0,0,0,0,106,211,0,0,
412265,Rosário do Ivaí,0,0,0,0,0,0,0,0,373,0,191,
412270,Sabáudia,367,0,354,0,0,161,0,0,152,0,0,
412280,Salgado Filho,0,0,0,0,0,0,0,0,0,0,0,
412290,Salto do Itararé,0,0,0,0,0,0,0,0,0,0,0,
412300,Salto do Lontra,0,0,0,0,0,0,0,69,69,68,204,
412310,Santa Amélia,246,0,974,526,0,0,0,0,271,0,0,
412320,Santa Cecília do Pavão,0,268,0,0,0,279,0,0,556,0,0,
412330,Santa Cruz de Monte Castelo,0,0,0,124,0,125,0,0,0,0,0,
412340,Santa Fé,102,98,0,0,0,0,0,0,0,0,0,
412350,Santa Helena,0,0,0,0,0,0,0,4,0,0,0,
412360,Santa Inês,0,0,0,0,0,0,0,0,0,0,0,
412370,Santa Isabel do Ivaí,0,0,0,0,0,0,0,0,112,0,0,
412380,Santa Izabel do Oeste,0,0,0,0,0,0,0,0,0,21,139,
412382,Santa Lúcia,0,0,0,0,0,0,0,0,0,0,0,
412385,Santa Maria do Oeste,0,0,0,0,0,0,0,0,0,0,0,
412390,Santa Mariana,0,0,0,0,0,0,0,8,0,0,0,
412395,Santa Mônica,0,0,0,0,0,0,0,262,0,0,0,
412402,Santa Tereza do Oeste,0,0,0,0,0,0,0,0,0,191,0,
412405,Santa Terezinha de Itaipu,51,0,49,48,0,0,0,45,44,0,43,
412400,Santana do Itararé,0,0,351,0,0,0,0,189,0,0,0,
412410,Santo Antônio da Platina,25,0,48,0,0,0,0,0,44,0,0,
412420,Santo Antônio do Caiuá,0,0,0,0,0,0,0,0,0,0,0,
412430,Santo Antônio do Paraíso,0,0,0,0,0,0,0,0,0,0,0,
412440,Santo Antônio do Sudoeste,0,0,0,0,0,0,0,5,0,0,0,
412450,Santo Inácio,0,0,0,0,0,0,0,0,0,0,0,
412460,São Carlos do Ivaí,344,334,0,157,0,311,0,149,0,147,0,
412470,São Jerônimo da Serra,86,1092,336,0,0,355,0,173,0,0,0,
412480,São João,0,0,0,0,0,0,0,0,0,0,0,
412490,São João do Caiuá,0,0,0,169,0,0,0,0,0,0,0,
412500,São João do Ivaí,0,0,0,87,0,0,0,0,0,0,0,
412510,São João do Triunfo,0,0,0,0,0,0,0,0,0,0,0,
412520,São Jorge d'Oeste,0,0,109,0,0,0,0,0,0,1183,646,
412530,São Jorge do Ivaí,5865,3515,2973,908,0,4541,0,1763,3349,1233,1057,
412535,São Jorge do Patrocínio,332,163,0,165,0,0,0,0,333,0,0,
412540,São José da Boa Vista,0,0,0,0,0,0,0,152,153,0,0,
412545,São José das Palmeiras,0,0,0,0,0,0,0,0,0,0,0,
412550,São José dos Pinhais,0,0,0,0,0,0,0,0,0,0,0,
412555,São Manoel do Paraná,478,0,0,0,0,0,0,0,459,0,0,
412560,São Mateus do Sul,0,0,0,0,0,0,0,0,0,0,0,
412570,São Miguel do Iguaçu,0,0,0,0,0,0,0,111,37,0,0,
412575,São Pedro do Iguaçu,0,0,0,0,0,0,0,0,0,0,0,
412580,São Pedro do Ivaí,0,101,0,0,0,0,0,0,0,0,92,
412590,São Pedro do Paraná,0,0,0,0,0,0,0,0,0,0,409,
412600,São Sebastião da Amoreira,0,0,0,0,0,0,0,0,0,0,0,
412610,São Tomé,568,912,1087,748,0,2224,0,178,707,0,175,
412620,Sapopema,0,147,0,0,0,0,0,145,29,0,0,
412625,Sarandi,25,0,12,0,0,24,0,0,11,0,11,
412627,Saudade do Iguaçu,0,0,0,0,0,0,0,0,0,0,0,
412630,Sengés,0,0,0,0,0,0,0,0,0,0,0,
412635,Serranópolis do Iguaçu,0,0,0,0,0,0,0,0,0,0,0,
412640,Sertaneja,0,0,0,0,0,0,0,0,0,0,178,
412650,Sertanópolis,0,62,0,64,0,0,0,0,0,0,61,
412660,Siqueira Campos,0,0,57,0,0,0,0,101,5,0,98,
412665,Sulina,0,0,0,0,0,0,0,0,0,0,0,
412667,Tamarana,92,175,346,82,0,0,0,0,0,0,0,
412670,Tamboara,0,0,0,0,0,0,0,0,0,0,0,
412680,Tapejara,69,0,0,0,0,0,0,257,191,0,63,
412690,Tapira,0,168,339,0,0,173,0,0,0,0,172,
412700,Teixeira Soares,0,0,0,0,0,0,0,0,0,0,0,
412710,Telêmaco Borba,0,0,0,0,0,0,0,0,0,0,0,
412720,Terra Boa,144,1662,1394,633,0,752,0,12,358,237,824,
412730,Terra Rica,69,67,0,0,0,0,0,0,0,61,0,
412740,Terra Roxa,123,12,6,119,0,0,0,115,57,114,0,
412750,Tibagi,0,0,0,0,0,51,0,0,0,0,0,
412760,Tijucas do Sul,0,0,0,0,0,0,0,0,0,0,61,
412770,Toledo,9,0,17,0,0,0,0,15,0,0,0,
412780,Tomazina,113,0,114,0,0,464,0,115,232,351,0,
412785,Três Barras do Paraná,0,0,0,0,0,85,0,82,0,0,0,
412788,Tunas do Paraná,0,0,0,0,0,0,0,0,0,0,0,
412790,Tuneiras do Oeste,582,1817,1595,115,0,578,0,564,451,226,0,
412795,Tupãssi,0,0,0,0,0,0,0,0,121,0,0,
412796,Turvo,0,0,0,0,0,0,0,433,0,73,73,
412800,Ubiratã,0,46,46,46,0,0,0,46,0,0,0,
412810,Umuarama,63,4,6,1,0,333,0,28,37,46,9,
412820,União da Vitória,0,0,0,0,0,0,0,0,0,0,0,
412830,Uniflor,416,0,401,0,0,0,0,0,386,0,0,
412840,Uraí,87,0,0,0,0,0,0,0,0,0,0,
412853,Ventania,0,0,0,0,0,0,0,0,0,0,0,
412855,Vera Cruz do Oeste,0,0,0,0,0,0,0,0,0,112,0,
412860,Verê,0,0,0,0,0,0,0,0,0,0,0,
412865,Virmond,0,0,0,0,0,0,0,0,0,0,0,
412870,Vitorino,0,0,0,0,0,0,0,0,0,0,0,
412850,Wenceslau Braz,0,0,0,0,0,0,0,5,0,5,0,
412880,Xambrê,0,0,172,0,0,0,0,0,0,0,0,
410000,Município ignorado - PR,0,0,0,0,0,0,0,0,0,0,0,
420005,Abdon Batista,0,0,0,0,0,0,0,0,0,0,0,
420010,Abelardo Luz,0,0,0,0,0,0,0,0,0,0,0,
420020,Agrolândia,0,0,0,0,0,0,0,0,0,0,0,
420030,Agronômica,0,0,0,0,0,0,0,0,0,0,0,
420040,Água Doce,0,0,0,0,0,0,0,0,0,0,0,
420050,Águas de Chapecó,0,0,0,0,0,0,0,0,157,0,0,
420055,Águas Frias,0,0,0,0,0,0,0,0,0,0,0,
420060,Águas Mornas,0,0,0,0,0,0,0,0,0,0,0,
420070,Alfredo Wagner,0,0,0,0,0,0,0,0,0,0,0,
420075,Alto Bela Vista,0,0,0,0,0,0,0,0,0,0,0,
420080,Anchieta,0,0,0,0,0,0,0,0,0,0,0,
420090,Angelina,0,0,0,0,0,0,0,0,0,0,0,
420100,Anita Garibaldi,0,0,0,0,0,0,0,0,0,13,0,
420110,Anitápolis,0,0,0,0,0,0,0,0,0,0,308,
420120,Antônio Carlos,0,0,0,0,0,0,0,0,0,0,0,
420125,Apiúna,195,0,0,0,0,0,0,0,0,0,0,
420127,Arabutã,0,0,0,0,0,0,0,0,0,0,0,
420130,Araquari,0,0,0,0,0,0,0,32,0,0,0,
420140,Araranguá,0,0,0,0,0,0,0,0,0,0,0,
420150,Armazém,0,0,0,0,0,0,0,0,0,0,0,
420160,Arroio Trinta,0,0,0,0,0,0,0,0,0,0,0,
420165,Arvoredo,0,0,0,0,0,0,0,0,0,0,0,
420170,Ascurra,0,0,0,0,0,0,0,0,0,0,0,
420180,Atalanta,0,0,0,0,0,0,0,0,0,0,0,
420190,Aurora,0,0,0,0,0,0,0,0,0,0,0,
420195,Balneário Arroio do Silva,0,0,0,0,0,0,0,0,0,0,0,
420205,Balneário Barra do Sul,0,0,0,0,0,0,0,0,0,0,0,
420200,Balneário Camboriú,64,0,1,9,0,0,0,0,0,0,0,
420207,Balneário Gaivota,0,0,0,0,0,0,0,0,0,0,0,
421280,Balneário Piçarras,73,0,0,0,0,0,0,0,0,0,0,
420208,Bandeirante,0,0,0,0,0,0,0,0,0,0,0,
420209,Barra Bonita,0,0,0,0,0,0,0,0,0,0,0,
420210,Barra Velha,0,0,0,0,0,0,0,0,0,0,0,
420213,Bela Vista do Toldo,0,0,0,0,0,0,0,0,0,0,0,
420215,Belmonte,0,0,0,0,0,0,0,0,0,0,0,
420220,Benedito Novo,0,98,0,0,0,0,0,0,0,0,0,
420230,Biguaçu,0,0,0,0,0,0,0,0,0,0,0,
420240,Blumenau,65,122,13,6,0,6,0,3,0,3,3,
420243,Bocaina do Sul,0,0,0,0,0,0,0,0,0,0,0,
420250,Bom Jardim da Serra,0,0,0,0,0,0,0,0,0,0,0,
420253,Bom Jesus,0,0,0,0,0,0,0,0,0,0,0,
420257,Bom Jesus do Oeste,0,0,0,0,0,0,0,0,0,0,0,
420260,Bom Retiro,0,0,0,0,0,0,0,0,0,0,0,
420245,Bombinhas,0,151,73,0,0,0,0,0,0,0,0,
420270,Botuverá,242,0,46,0,0,0,0,0,0,0,0,
420280,Braço do Norte,0,0,0,0,0,0,0,0,0,0,0,
420285,Braço do Trombudo,0,0,0,0,0,0,0,0,0,0,0,
420287,Brunópolis,0,0,0,0,0,0,0,0,0,0,0,
420290,Brusque,11,0,0,0,9,9,9,0,0,0,0,
420300,Caçador,0,0,0,0,0,0,0,0,0,0,0,
420310,Caibi,0,0,0,0,0,0,0,0,0,0,0,
420315,Calmon,0,0,0,0,0,0,0,0,0,0,0,
420320,Camboriú,37,36,0,0,0,0,0,0,0,13,0,
420330,Campo Alegre,0,0,0,0,0,0,0,0,0,0,0,
420340,Campo Belo do Sul,0,0,0,0,0,0,0,0,0,0,0,
420350,Campo Erê,0,0,0,0,0,0,0,0,111,0,0,
420360,Campos Novos,0,0,0,0,0,0,0,0,0,0,0,
420370,Canelinha,0,0,0,0,0,0,0,0,0,0,0,
420380,Canoinhas,0,0,0,0,0,0,0,0,0,0,0,
420325,Capão Alto,0,0,0,0,0,0,0,0,0,0,0,
420390,Capinzal,0,0,0,0,0,0,0,0,0,0,0,
420395,Capivari de Baixo,0,0,0,0,0,0,0,0,0,0,0,
420400,Catanduvas,0,0,0,0,0,0,0,0,0,0,0,
420410,Caxambu do Sul,0,0,0,0,0,0,0,0,0,0,0,
420415,Celso Ramos,0,0,0,0,0,0,0,0,0,0,0,
420417,Cerro Negro,0,0,0,0,0,0,0,0,0,0,0,
420419,Chapadão do Lageado,0,0,0,0,0,0,0,0,0,0,0,
420420,Chapecó,0,0,0,0,0,0,0,0,0,0,0,
420425,Cocal do Sul,0,0,0,0,0,0,0,0,0,0,0,
420430,Concórdia,0,0,0,0,0,0,0,0,0,0,0,
420435,Cordilheira Alta,0,0,0,0,0,0,0,0,0,0,0,
420440,Coronel Freitas,0,0,0,0,0,0,0,0,0,0,0,
420445,Coronel Martins,0,0,0,0,0,0,0,0,0,0,0,
420455,Correia Pinto,0,0,0,0,0,0,0,0,0,0,0,
420450,Corupá,47,75,75,0,0,0,0,0,0,0,0,
420460,Criciúma,0,0,0,5,0,0,0,0,0,0,0,
420470,Cunha Porã,0,0,0,0,0,0,0,0,0,0,0,
420475,Cunhataí,0,0,0,0,0,0,0,0,0,0,0,
420480,Curitibanos,0,0,0,0,0,0,0,0,0,0,0,
420490,Descanso,0,0,0,0,0,0,0,0,0,0,0,
420500,Dionísio Cerqueira,0,0,0,0,0,0,66,0,0,0,0,
420510,Dona Emma,0,0,0,0,0,0,0,0,0,0,0,
420515,Doutor Pedrinho,0,0,0,0,0,0,0,0,0,0,0,
420517,Entre Rios,0,0,0,0,0,0,0,0,0,0,0,
420519,Ermo,0,0,0,0,0,0,0,0,0,0,0,
420520,Erval Velho,0,0,0,0,0,0,0,0,0,0,0,
420530,Faxinal dos Guedes,0,0,0,0,0,0,0,0,0,0,0,
420535,Flor do Sertão,0,0,0,0,0,0,0,0,0,0,0,
420540,Florianópolis,13,2,15,12,5,12,4,0,2,6,2,
420543,Formosa do Sul,0,0,0,0,0,0,0,0,0,0,0,
420545,Forquilhinha,0,0,0,0,0,0,0,4,0,0,0,
420550,Fraiburgo,0,0,0,29,0,0,0,0,0,0,0,
420555,Frei Rogério,0,0,0,0,0,0,0,0,0,0,0,
420560,Galvão,0,0,0,0,0,0,0,0,0,0,0,
420570,Garopaba,0,0,0,0,0,0,0,0,0,0,0,
420580,Garuva,0,0,0,0,0,0,0,0,0,0,0,
420590,Gaspar,0,0,0,0,0,0,0,0,0,15,0,
